phi,theta,relBn
2.3906250000000000e+01,2.8125000000000000e+02,-7.9945205857863389e-04
2.3906250000000000e+01,2.9250000000000000e+02,-4.0161146809492001e-03
2.3906250000000000e+01,3.0375000000000000e+02,-3.9952561175726905e-04
2.3906250000000000e+01,3.1500000000000000e+02,1.2122668868394105e-03
2.3906250000000000e+01,3.2625000000000000e+02,-1.5388262604122795e-03
2.3906250000000000e+01,3.3750000000000000e+02,-4.6735414282887636e-03
2.3906250000000000e+01,3.4875000000000000e+02,-3.2452184683969348e-03
2.6718750000000000e+01,0.0000000000000000e+00,6.1621964126382307e-04
2.6718750000000000e+01,1.1250000000000000e+01,1.5621976987703129e-03
2.6718750000000000e+01,2.2500000000000000e+01,8.8075323738732384e-04
2.6718750000000000e+01,3.3750000000000000e+01,2.7797151485488709e-04
2.6718750000000000e+01,4.5000000000000000e+01,8.3097013657018875e-04
2.6718750000000000e+01,5.6250000000000000e+01,2.2299340800391730e-03
2.6718750000000000e+01,6.7500000000000000e+01,3.0855887913671769e-03
2.6718750000000000e+01,7.8750000000000000e+01,1.5715047022848512e-03
2.6718750000000000e+01,9.0000000000000000e+01,-2.7410391095567411e-03
2.6718750000000000e+01,1.0125000000000000e+02,-6.7411107973718446e-03
2.6718750000000000e+01,1.1250000000000000e+02,-3.5692794646431532e-03
2.6718750000000000e+01,1.2375000000000000e+02,2.7217144729517508e-03
2.6718750000000000e+01,1.3500000000000000e+02,9.4139184005720400e-04
2.6718750000000000e+01,1.4625000000000000e+02,-5.0200322170718577e-03
2.6718750000000000e+01,1.5750000000000000e+02,-7.3084085617028532e-03
2.6718750000000000e+01,1.6875000000000000e+02,-2.3785763315115433e-03
2.6718750000000000e+01,1.8000000000000000e+02,4.4297593269751970e-03
2.6718750000000000e+01,1.9125000000000000e+02,5.3980652847434411e-03
2.6718750000000000e+01,2.0250000000000000e+02,3.0742050895232097e-04
2.6718750000000000e+01,2.1375000000000000e+02,-4.7829726896398564e-03
2.6718750000000000e+01,2.2500000000000000e+02,-5.4338229818271487e-03
2.6718750000000000e+01,2.3625000000000000e+02,-1.9118410630782538e-03
2.6718750000000000e+01,2.4750000000000000e+02,2.9568906741054531e-03
2.6718750000000000e+01,2.5875000000000000e+02,5.9772996807894900e-03
2.6718750000000000e+01,2.7000000000000000e+02,4.1812717958171373e-03
2.6718750000000000e+01,2.8125000000000000e+02,-3.7623922542565119e-03
2.6718750000000000e+01,2.9250000000000000e+02,-7.3140792192759744e-03
2.6718750000000000e+01,3.0375000000000000e+02,-1.5003829367131660e-03
2.6718750000000000e+01,3.1500000000000000e+02,2.4613086518561890e-03
2.6718750000000000e+01,3.2625000000000000e+02,1.5354099281992412e-03
