phi,theta,relBn
2.6718750000000000e+01,1.2375000000000000e+02,-1.3593670525314861e-03
2.6718750000000000e+01,1.3500000000000000e+02,1.6057941521526952e-03
2.6718750000000000e+01,1.4625000000000000e+02,1.0341748976750163e-03
2.6718750000000000e+01,1.5750000000000000e+02,-1.4085338355569646e-03
2.6718750000000000e+01,1.6875000000000000e+02,-3.1208614149085220e-03
2.6718750000000000e+01,1.8000000000000000e+02,-2.9588336096716358e-03
2.6718750000000000e+01,1.9125000000000000e+02,-1.7316977086111272e-03
2.6718750000000000e+01,2.0250000000000000e+02,-7.3453384947424290e-04
2.6718750000000000e+01,2.1375000000000000e+02,-6.2722610237830022e-04
2.6718750000000000e+01,2.2500000000000000e+02,-1.3412046957839441e-03
2.6718750000000000e+01,2.3625000000000000e+02,-2.2915086141389101e-03
2.6718750000000000e+01,2.4750000000000000e+02,-2.8021726353561782e-03
2.6718750000000000e+01,2.5875000000000000e+02,-2.5711744284847471e-03
2.6718750000000000e+01,2.7000000000000000e+02,-1.5935959243789969e-03
2.6718750000000000e+01,2.8125000000000000e+02,5.9195870745601203e-04
2.6718750000000000e+01,2.9250000000000000e+02,3.2471760703694777e-03
2.6718750000000000e+01,3.0375000000000000e+02,3.7893396303060592e-03
2.6718750000000000e+01,3.1500000000000000e+02,3.2060693190573020e-03
2.6718750000000000e+01,3.2625000000000000e+02,2.4923444855524065e-03
2.6718750000000000e+01,3.3750000000000000e+02,2.0057406515767338e-03
2.6718750000000000e+01,3.4875000000000000e+02,1.3438112610894577e-03
2.9531250000000000e+01,0.0000000000000000e+00,-6.8513554788476507e-03
2.9531250000000000e+01,1.1250000000000000e+01,-8.5334247790990088e-03
2.9531250000000000e+01,2.2500000000000000e+01,-1.0176096531083865e-02
2.9531250000000000e+01,3.3750000000000000e+01,-1.0591604657396534e-02
2.9531250000000000e+01,4.5000000000000000e+01,-9.4046525786619425e-03
2.9531250000000000e+01,5.6250000000000000e+01,-7.2732435116361627e-03
2.9531250000000000e+01,6.7500000000000000e+01,-5.0970982179571571e-03
2.9531250000000000e+01,7.8750000000000000e+01,-3.1743855545480785e-03
2.9531250000000000e+01,9.0000000000000000e+01,-2.2079086963787821e-03
2.9531250000000000e+01,1.0125000000000000e+02,-3.7797269552359331e-03
2.9531250000000000e+01,1.1250000000000000e+02,-6.1036122125703966e-03
2.9531250000000000e+01,1.2375000000000000e+02,-2.8095407185337170e-03
2.9531250000000000e+01,1.3500000000000000e+02,9.1447469723015520e-04
2.9531250000000000e+01,1.4625000000000000e+02,7.7595219653574026e-04
2.9531250000000000e+01,1.5750000000000000e+02,-1.6438129107567753e-03
2.9531250000000000e+01,1.6875000000000000e+02,-3.4481230343224012e-03
2.9531250000000000e+01,1.8000000000000000e+02,-3.3341136768274392e-03
2.9531250000000000e+01,1.9125000000000000e+02,-2.0788456135563699e-03
2.9531250000000000e+01,2.0250000000000000e+02,-9.3387840624910420e-04
2.9531250000000000e+01,2.1375000000000000e+02,-5.4111993769352391e-04
2.9531250000000000e+01,2.2500000000000000e+02,-9.3993721131275252e-04
2.9531250000000000e+01,2.3625000000000000e+02,-1.6620014710754230e-03
2.9531250000000000e+01,2.4750000000000000e+02,-2.0025994143692020e-03
2.9531250000000000e+01,2.5875000000000000e+02,-1.5775394841860068e-03
2.9531250000000000e+01,2.7000000000000000e+02,-6.0895406733668200e-04
2.9531250000000000e+01,2.8125000000000000e+02,1.7341809620397938e-04
2.9531250000000000e+01,2.9250000000000000e+02,-3.8162699681408725e-04
2.9531250000000000e+01,3.0375000000000000e+02,-1.8296554542306628e-03
2.9531250000000000e+01,3.1500000000000000e+02,-3.2431980026474388e-03
2.9531250000000000e+01,3.2625000000000000e+02,-4.4741929707055351e-03
2.9531250000000000e+01,3.3750000000000000e+02,-5.3333477420187134e-03
2.9531250000000000e+01,3.4875000000000000e+02,-5.9127573991884334e-03
3.2343750000000000e+01,0.0000000000000000e+00,-6.3942855812579207e-03
3.2343750000000000e+01,1.1250000000000000e+01,-7.2790813041389317e-03
3.2343750000000000e+01,2.2500000000000000e+01,-8.4470134157958281e-03
3.2343750000000000e+01,3.3750000000000000e+01,-8.4807066447902726e-03
3.2343750000000000e+01,4.5000000000000000e+01,-6.9931435836664748e-03
3.2343750000000000e+01,5.6250000000000000e+01,-4.8043906942830924e-03
3.2343750000000000e+01,6.7500000000000000e+01,-2.7522606449556877e-03
3.2343750000000000e+01,7.8750000000000000e+01,-7.5663560767106155e-04
3.2343750000000000e+01,9.0000000000000000e+01,4.6667147655362576e-04
3.2343750000000000e+01,1.0125000000000000e+02,-1.1432862255668572e-03
3.2343750000000000e+01,1.1250000000000000e+02,-4.7554862815994614e-03
3.2343750000000000e+01,1.2375000000000000e+02,-3.5489283702976574e-03
3.2343750000000000e+01,1.3500000000000000e+02,-6.3256582971874068e-05
3.2343750000000000e+01,1.4625000000000000e+02,6.6834201910242544e-05
3.2343750000000000e+01,1.5750000000000000e+02,-2.0663981645941184e-03
3.2343750000000000e+01,1.6875000000000000e+02,-3.6342503265028052e-03
3.2343750000000000e+01,1.8000000000000000e+02,-3.4465989426536738e-03
3.2343750000000000e+01,1.9125000000000000e+02,-2.3436008556522439e-03
3.2343750000000000e+01,2.0250000000000000e+02,-1.4234563526362093e-03
3.2343750000000000e+01,2.1375000000000000e+02,-1.0785545967566855e-03
3.2343750000000000e+01,2.2500000000000000e+02,-1.2940223936451843e-03
3.2343750000000000e+01,2.3625000000000000e+02,-1.7580949509405192e-03
3.2343750000000000e+01,2.4750000000000000e+02,-1.9201563117541686e-03
3.2343750000000000e+01,2.5875000000000000e+02,-1.4774495051027997e-03
3.2343750000000000e+01,2.7000000000000000e+02,-8.4065223375736785e-04
3.2343750000000000e+01,2.8125000000000000e+02,-1.3278259105655099e-03
3.2343750000000000e+01,2.9250000000000000e+02,-4.1667759233075408e-03
3.2343750000000000e+01,3.0375000000000000e+02,-6.4886497849180342e-03
